Date,Time,Source,Headline,Symbol,Company,Positive,Negative,Neutral
10/29/2019,3:02AM,Dow Jones News,Apple Bets on New AirPods Amid Weak iPhone Sales -- WSJ,NASDAQ:AAPL,Apple Inc,0.014515692368149757,0.9474840760231018,0.038000237196683884
10/28/2019,2:43PM,Dow Jones News,Correction to Apple AirPods story,NASDAQ:AAPL,Apple Inc,0.029569702222943306,0.16489240527153015,0.8055379390716553
10/28/2019,1:54PM,Dow Jones News,Apple Bets on New $249 AirPods Pro Amid Weak iPhone Sales - Update,NASDAQ:AAPL,Apple Inc,0.028732921928167343,0.9566558599472046,0.014611247926950455
10/28/2019,1:23PM,Dow Jones News,Apple Introduces $249 AirPods Pro,NASDAQ:AAPL,Apple Inc,0.12606815993785858,0.01113368570804596,0.8627980947494507
10/28/2019,12:49PM,Dow Jones News,Apple Unveils AirPods Pro,NASDAQ:AAPL,Apple Inc,0.09611187875270844,0.01168286707252264,0.8922052383422852
10/28/2019,12:00PM,Business Wire,"Apple Reveals New AirPods Pro, Available October 30",NASDAQ:AAPL,Apple Inc,0.08515199273824692,0.013476407155394554,0.9013716578483582
10/15/2019,10:24AM,Dow Jones News,Roku Up 5%; Makes Apple TV App Available to Users,NASDAQ:AAPL,Apple Inc,0.9444268345832825,0.012712433002889156,0.04286069795489311
10/12/2019,3:02AM,Dow Jones News,Stocks: Apple Shares Buck Weakness in FAANGs -- WSJ,NASDAQ:AAPL,Apple Inc,0.016654973849654198,0.9636939764022827,0.019651049748063087
10/11/2019,5:04PM,Dow Jones News,Apple Breaks Out of the 'FAANG' Stock Slump,NASDAQ:AAPL,Apple Inc,0.08071167021989822,0.2309880554676056,0.6883002519607544
10/11/2019,11:41AM,Dow Jones News,Apple On Pace for Record Closing High -- Data Talk,NASDAQ:AAPL,Apple Inc,0.6221503615379333,0.06312635540962219,0.3147232234477997
10/10/2019,10:08AM,Dow Jones News,"Apple, Google Pulls Hong Kong Protest Apps After China Uproar--3rd Update",NASDAQ:AAPL,Apple Inc,0.04282897338271141,0.6308814883232117,0.3262895345687866
10/10/2019,9:37AM,Dow Jones News,"Apple, Google Pulls Hong Kong Protest Apps After China Uproar--2nd Update",NASDAQ:AAPL,Apple Inc,0.05309504270553589,0.5540138483047485,0.39289116859436035
10/10/2019,2:35AM,Dow Jones News,Apple Pulls Hong Kong Cop-Tracking Map App After China Uproar -- Update,NASDAQ:AAPL,Apple Inc,0.08097437769174576,0.04456109181046486,0.8744645118713379
10/10/2019,12:54AM,Dow Jones News,Apple Pulls Hong Kong Cop-Tracking Map App After China Uproar,NASDAQ:AAPL,Apple Inc,0.3852207362651825,0.148689404129982,0.4660898745059967
10/09/2019,1:50PM,Dow Jones News,Apple Angers China by Approving Cop-Tracking Map App for Hong Kong--Update,NASDAQ:AAPL,Apple Inc,0.03734968602657318,0.6217617392539978,0.34088853001594543
10/09/2019,8:04AM,Dow Jones News,Apple Angers China by Approving Cop-Tracking Map App for Hong Kong,NASDAQ:AAPL,Apple Inc,0.019409839063882828,0.9406922459602356,0.03989791497588158
10/07/2019,6:55PM,Dow Jones News,Apple Releases Catalina Operating System for Macs,NASDAQ:AAPL,Apple Inc,0.0560922808945179,0.017451293766498566,0.9264563918113708
10/07/2019,1:58PM,Dow Jones News,Supreme Court Declines to Hear Appeal of Apple Patent Infringement Ruling,NASDAQ:AAPL,Apple Inc,0.01980379968881607,0.8286798596382141,0.15151630342006683
10/04/2019,4:38PM,Dow Jones News,Apple Buys Animation Technology Company IKinema -CNBC,NASDAQ:AAPL,Apple Inc,0.05940385162830353,0.016957923769950867,0.9236382246017456
10/04/2019,2:25AM,Dow Jones News,Apple Tells Suppliers to Increase iPhone 11 Production by Up to 10% -Nikkei Asian Review,NASDAQ:AAPL,Apple Inc,0.9269716739654541,0.01131657138466835,0.06171172857284546
10/02/2019,7:03PM,Dow Jones News,Apple Files Friend of Court Brief in DACA Case -- CNBC,NASDAQ:AAPL,Apple Inc,0.03137503191828728,0.10468507558107376,0.8639398217201233
09/24/2019,3:02AM,Dow Jones News,Google Follows Apple With New Game Service -- WSJ,NASDAQ:AAPL,Apple Inc,0.33817562460899353,0.009274587966501713,0.6525497436523438
09/23/2019,2:04PM,Dow Jones News,Apple to Keep Building Mac Pro in U.S. After Securing Tariff Relief -- Update,NASDAQ:AAPL,Apple Inc,0.9099323153495789,0.010359929874539375,0.07970771938562393
09/23/2019,1:25PM,Dow Jones News,"Following Apple's Lead, Google Launches Subscription Videogame Service",NASDAQ:AAPL,Apple Inc,0.17317314445972443,0.013655613176524639,0.8131712675094604
09/23/2019,1:23PM,Dow Jones News,Apple to Keep Building Mac Pro in U.S. After Securing Tariff Relief,NASDAQ:AAPL,Apple Inc,0.9368583559989929,0.011610401794314384,0.051531240344047546
09/23/2019,8:40AM,Business Wire,Oprah’s Book Club Starts a New Chapter with Apple,NASDAQ:AAPL,Apple Inc,0.09860076755285263,0.01758624240756035,0.8838130235671997
09/21/2019,3:02AM,Dow Jones News,Apple Aims to Halt China Sales Slide -- WSJ,NASDAQ:AAPL,Apple Inc,0.4609817862510681,0.06820214539766312,0.47081607580184937
09/20/2019,7:41PM,Dow Jones News,U.S. Grants Apple 10 Exemptions from Tariffs on Chinese Imports--Update,NASDAQ:AAPL,Apple Inc,0.8425271511077881,0.018404554575681686,0.13906827569007874
09/20/2019,7:06PM,Dow Jones News,U.S. Grants Apple 10 Exemptions from Tariffs on Chinese Imports,NASDAQ:AAPL,Apple Inc,0.8580251932144165,0.028691522777080536,0.11328324675559998
09/20/2019,1:58PM,Dow Jones News,Apple's Challenge for iPhone 11: Halt Flagging Sales In China,NASDAQ:AAPL,Apple Inc,0.06110145524144173,0.6800604462623596,0.25883811712265015
09/19/2019,10:30AM,Business Wire,Apple Fifth Avenue: The Cube is Back,NASDAQ:AAPL,Apple Inc,0.10644730180501938,0.027836022898554802,0.8657166957855225
09/18/2019,6:10PM,Dow Jones News,Apple Communications Head Steve Dowling Plans to Leave Company,NASDAQ:AAPL,Apple Inc,0.018413372337818146,0.49274319410324097,0.4888433516025543
09/18/2019,10:17AM,Dow Jones News,Correction to Personal Technology 'Sign in with Apple' Review,NASDAQ:AAPL,Apple Inc,0.05853983387351036,0.04431645944714546,0.8971437215805054
09/17/2019,8:29AM,Dow Jones News,"Keeping Tabs on Your Kids: The Latest Parental Controls From Apple, Google and Amazon",NASDAQ:AAPL,Apple Inc,0.04684916138648987,0.02376152016222477,0.9293893575668335
09/17/2019,7:47AM,Dow Jones News,Apple Awards Corning Additional $250 Million from Advanced Manufacturing Fund,NASDAQ:AAPL,Apple Inc,0.7504949569702148,0.013220109976828098,0.23628492653369904
09/17/2019,7:00AM,Business Wire,Apple Awards an Additional $250 Million from Advanced Manufacturing Fund to Corning,NASDAQ:AAPL,Apple Inc,0.7095397710800171,0.009629350155591965,0.2808308005332947
09/16/2019,6:29AM,Dow Jones News,"Stocks to Watch: Apple, JPMorgan, Caterpillar, Freeport-McMoRan and More",NASDAQ:AAPL,Apple Inc,0.024884534999728203,0.03362741693854332,0.9414880871772766
09/14/2019,3:02AM,Dow Jones News,Disney Chief Iger Quits Apple's Board -- WSJ,NASDAQ:AAPL,Apple Inc,0.02238282933831215,0.5502274632453918,0.4273897111415863
09/13/2019,7:39PM,Dow Jones News,Disney Chief Executive Robert Iger Resigns from Apple's Board--4th Update,NASDAQ:AAPL,Apple Inc,0.01629716530442238,0.7951433658599854,0.18855953216552734
09/13/2019,7:24PM,Dow Jones News,Disney Chief Executive Robert Iger Resigns from Apple's Board--3rd Update,NASDAQ:AAPL,Apple Inc,0.015233449637889862,0.8043319582939148,0.18043455481529236
09/13/2019,7:05PM,Dow Jones News,Disney Chief Executive Robert Iger Resigns from Apple's Board--2nd Update,NASDAQ:AAPL,Apple Inc,0.01623987779021263,0.7965015769004822,0.18725857138633728
09/13/2019,6:57PM,Dow Jones News,Disney Chief Executive Robert Iger Resigns from Apple's Board--Update,NASDAQ:AAPL,Apple Inc,0.015494604595005512,0.7464454770088196,0.23805996775627136
09/13/2019,6:22PM,Dow Jones News,Disney Chief Executive Robert Iger Resigns from Apple's Board,NASDAQ:AAPL,Apple Inc,0.01331294421106577,0.8225845098495483,0.16410258412361145
09/13/2019,5:27PM,Dow Jones News,"AT&T, Oracle, Wendy's, Apple: Stocks That Defined the Week",NASDAQ:AAPL,Apple Inc,0.042866166681051254,0.04177740216255188,0.9153563976287842
09/13/2019,3:13PM,Dow Jones News,"Apple Shares Lower After House Panel Seeks Records, Analyst Cuts Target -- Update",NASDAQ:AAPL,Apple Inc,0.014280316419899464,0.9414916634559631,0.044228002429008484
09/13/2019,1:26PM,Dow Jones News,"Apple Shares Lower After House Committee Seeks Records, Analyst Cuts Price Target",NASDAQ:AAPL,Apple Inc,0.017871420830488205,0.9377456903457642,0.04438284412026405
09/11/2019,3:02AM,Dow Jones News,Apple Undercuts Rivals With Streaming Price -- WSJ,NASDAQ:AAPL,Apple Inc,0.8617027997970581,0.02104373648762703,0.11725347489118576
09/11/2019,3:02AM,Dow Jones News,Apple Arcade Set to Launch -- WSJ,NASDAQ:AAPL,Apple Inc,0.09016408026218414,0.01081376988440752,0.8990222215652466
09/10/2019,9:30PM,Dow Jones News,"Apple Unveils New iPhones, Low-Price Subscription Services -- 2nd Update",NASDAQ:AAPL,Apple Inc,0.20738767087459564,0.009817426092922688,0.7827948927879333
09/10/2019,6:41PM,Dow Jones News,Apple Wants Gamers to Hit 'Subscribe' with Apple Arcade,NASDAQ:AAPL,Apple Inc,0.14901351928710938,0.010131767019629478,0.8408547043800354
09/10/2019,4:52PM,Dow Jones News,Why the Party Could Be Winding Down for Apple's Shares,NASDAQ:AAPL,Apple Inc,0.01961640827357769,0.44571542739868164,0.5346680879592896
09/10/2019,4:36PM,Dow Jones News,"Apple Unveils New iPhones, Low-Price Subscription Services",NASDAQ:AAPL,Apple Inc,0.10064245015382767,0.010650006122887135,0.8887075185775757
09/10/2019,2:37PM,Business Wire,Apple Introduces Dual Camera iPhone 11,NASDAQ:AAPL,Apple Inc,0.13629166781902313,0.017552364617586136,0.8461559414863586
09/10/2019,2:37PM,Business Wire,Apple Arcade Invites You to Play Something Extraordinary,NASDAQ:AAPL,Apple Inc,0.038889653980731964,0.026954960078001022,0.9341554045677185
09/10/2019,2:22PM,Dow Jones News,Apple's TV+ Subscription Service to Debut in November at $4.99 a Month,NASDAQ:AAPL,Apple Inc,0.14204645156860352,0.010668200440704823,0.8472853302955627
09/10/2019,2:19PM,Dow Jones News,Roku Down 7.5%; Apple Details TV Plans,NASDAQ:AAPL,Apple Inc,0.010547473095357418,0.909859299659729,0.07959327101707458
09/10/2019,1:48PM,Business Wire,Apple Unveils Apple Watch Series 5,NASDAQ:AAPL,Apple Inc,0.042936887592077255,0.01753351278603077,0.9395295977592468
09/10/2019,1:29PM,Business Wire,Apple Introduces New Version of the Most Popular iPad Starting at $329,NASDAQ:AAPL,Apple Inc,0.18849173188209534,0.011269282549619675,0.8002390265464783
09/10/2019,1:21PM,Business Wire,"Apple TV+ Launches November 1, Featuring Originals from the World’s Greatest Storytellers",NASDAQ:AAPL,Apple Inc,0.06243080273270607,0.0187638271600008,0.9188053011894226
09/09/2019,3:02AM,Dow Jones News,Apple Bets More Cameras Can Keep iPhone Humming -- WSJ,NASDAQ:AAPL,Apple Inc,0.2362516224384308,0.015322783961892128,0.7484255433082581
09/08/2019,8:29AM,Dow Jones News,Apple Bets More Cameras Can Keep iPhone Humming,NASDAQ:AAPL,Apple Inc,0.8216469883918762,0.00980276707559824,0.1685502678155899
09/04/2019,7:51PM,Dow Jones News,Apple Leads Corporate Bond Bonanza -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.25511690974235535,0.01918480359017849,0.7256982922554016
09/04/2019,7:22PM,Dow Jones News,Apple Leads Corporate Bond Bonanza -- Update,NASDAQ:AAPL,Apple Inc,0.14653246104717255,0.016701214015483856,0.8367663621902466
09/04/2019,1:55PM,Dow Jones News,Apple Leads Corporate Bond Bonanza,NASDAQ:AAPL,Apple Inc,0.16930720210075378,0.013550974428653717,0.8171418309211731
09/03/2019,11:01AM,Dow Jones News,America's Stormy Affair with Apple AirPods: Love 'Em and Lose 'Em,NASDAQ:AAPL,Apple Inc,0.027998903766274452,0.5334649085998535,0.4385361969470978
08/29/2019,1:24PM,Dow Jones News,Apple Opens Door to iPhone Repairs by More Outside Vendors -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.2556129992008209,0.059873100370168686,0.6845139265060425
08/29/2019,12:21PM,Dow Jones News,Apple Opens Door to iPhone Repairs by More Outside Vendors -- Update,NASDAQ:AAPL,Apple Inc,0.19875727593898773,0.06939432770013809,0.731848418712616
08/29/2019,12:20PM,Dow Jones News,Apple Opens Door to iPhone Repairs by More Outside Vendors,NASDAQ:AAPL,Apple Inc,0.4069439768791199,0.234824076294899,0.35823190212249756
08/29/2019,10:09AM,Dow Jones News,Apple Launches Program for Independent Businesses to Complete Equipment Repairs,NASDAQ:AAPL,Apple Inc,0.5198464393615723,0.018862739205360413,0.4612908363342285
08/29/2019,8:00AM,Business Wire,"Apple Offers Customers Even More Options for Safe, Reliable Repairs",NASDAQ:AAPL,Apple Inc,0.7328010201454163,0.009893865324556828,0.2573051452636719
08/29/2019,12:54AM,Dow Jones News,Apple Set to Roll Out Online Sales in India -Bloomberg,NASDAQ:AAPL,Apple Inc,0.2786325216293335,0.008832450024783611,0.71253502368927
08/28/2019,4:30PM,Dow Jones News,Apple Tightens Privacy Rules on Siri Recordings After Backlash -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.04249115288257599,0.6294385194778442,0.3280702531337738
08/28/2019,3:45PM,Dow Jones News,Apple Tightens Privacy Rules on Listening to Siri Recordings -- Update,NASDAQ:AAPL,Apple Inc,0.02955152653157711,0.1555473357439041,0.8149011731147766
08/26/2019,6:50PM,Dow Jones News,"Apple to Make Donation to Fight Amazon Fires, Restore Land -CNBC",NASDAQ:AAPL,Apple Inc,0.12809306383132935,0.016217153519392014,0.8556898236274719
08/22/2019,1:51PM,Dow Jones News,"Apple Pipeline Includes Three New iPhones, Less Expensive HomePod, Sources Say -Bloomberg",NASDAQ:AAPL,Apple Inc,0.23764568567276,0.016225948929786682,0.7461283802986145
08/15/2019,5:38PM,Dow Jones News,Apple: U.S. 'Job Footprint' Reaches 2.4 Million,NASDAQ:AAPL,Apple Inc,0.28062042593955994,0.3669091761112213,0.352470338344574
08/08/2019,6:45AM,PR Newswire (US),"Lilly, Evidation Health and Apple Study Shows Personal Digital Devices May Help in the Identification of Mild Cognitive Impai...",NASDAQ:AAPL,Apple Inc,0.5923270583152771,0.010992330498993397,0.3966805934906006
08/06/2019,2:49PM,Dow Jones News,Apple Credit Card Available Now to Certain Customers -CNBC,NASDAQ:AAPL,Apple Inc,0.08690688759088516,0.010744242928922176,0.9023488759994507
08/02/2019,6:51PM,Dow Jones News,"Pfizer, Capital One, Apple: Stocks That Defined The Week",NASDAQ:AAPL,Apple Inc,0.038032375276088715,0.0461016409099102,0.9158660173416138
08/02/2019,12:22PM,Dow Jones News,"Google, Apple to Temporarily Stop Listening to Voice Recordings With Virtual Assistants -- Update",NASDAQ:AAPL,Apple Inc,0.022305643185973167,0.23563173413276672,0.7420625686645508
08/02/2019,11:29AM,Dow Jones News,"Google, Apple to Temporarily Stop Listening to Voice Recordings With Virtual Assistants",NASDAQ:AAPL,Apple Inc,0.0216146782040596,0.3388720154762268,0.639513373374939
08/01/2019,2:30PM,Dow Jones News,Correction to article on Jony Ive's departure from Apple,NASDAQ:AAPL,Apple Inc,0.01938248611986637,0.3746930658817291,0.6059244275093079
07/31/2019,6:07PM,Dow Jones News,A $1 Trillion Valuation Stays Out of Reach for Apple,NASDAQ:AAPL,Apple Inc,0.11181356012821198,0.04507523402571678,0.8431112766265869
07/31/2019,2:20PM,Dow Jones News,Apple Flirts With $1 Trillion Valuation Again,NASDAQ:AAPL,Apple Inc,0.27504897117614746,0.012174637988209724,0.7127763628959656
07/31/2019,11:14AM,Dow Jones News,"Apple Up Over 5%, Best Performer in the DJIA Today -- Data Talk",NASDAQ:AAPL,Apple Inc,0.9440498352050781,0.01625150255858898,0.03969866409897804
07/31/2019,3:02AM,Dow Jones News,Apple Revenue Climbs Even as iPhone Slumps -- WSJ,NASDAQ:AAPL,Apple Inc,0.7333253622055054,0.15741688013076782,0.1092577576637268
07/30/2019,9:17PM,Dow Jones News,Apple's Revenue Rises Despite Continued iPhone Slump -- 4th Update,NASDAQ:AAPL,Apple Inc,0.8632123470306396,0.07169201970100403,0.06509561091661453
07/30/2019,7:50PM,Dow Jones News,Correction to Apple Earnings Article,NASDAQ:AAPL,Apple Inc,0.02877998724579811,0.36282292008399963,0.6083970665931702
07/30/2019,7:00PM,Dow Jones News,Apple's Revenue Rises Despite Continued iPhone Slump -- 3rd Update,NASDAQ:AAPL,Apple Inc,0.8608531951904297,0.07395844906568527,0.06518833339214325
07/30/2019,5:58PM,Dow Jones News,Apple's Revenue Rises Despite Continued iPhone Slump -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.7903620004653931,0.10717924684286118,0.10245873779058456
07/30/2019,5:41PM,Dow Jones News,Apple's Profit Slips 13% as iPhone Sales Continue to Slump -- Update,NASDAQ:AAPL,Apple Inc,0.008543700911104679,0.9726929664611816,0.018763376399874687
07/30/2019,5:28PM,Dow Jones News,Apple's Profit Slips 13% as iPhone Sales Continue to Slump,NASDAQ:AAPL,Apple Inc,0.009393507614731789,0.9729557037353516,0.017650727182626724
07/30/2019,8:30AM,Business Wire,Apple Offers New Augmented Reality Art Sessions,NASDAQ:AAPL,Apple Inc,0.17094679176807404,0.009663411416113377,0.819389820098877
07/30/2019,5:59AM,Dow Jones News,Apple Aims to Offset iPhone Weakness With Strengthening Services,NASDAQ:AAPL,Apple Inc,0.9473557472229004,0.015693552792072296,0.03695068135857582
07/26/2019,7:07PM,Dow Jones News,"Apple Inc. to Introduce Credit Card Next Month, Source Says -CNBC",NASDAQ:AAPL,Apple Inc,0.08104778826236725,0.016359388828277588,0.9025927782058716
07/26/2019,12:28PM,Dow Jones News,Trump Says Apple Won't Get Tariff Waivers for Parts Made in China,NASDAQ:AAPL,Apple Inc,0.2271658182144165,0.13984785974025726,0.632986307144165
07/26/2019,3:02AM,Dow Jones News,"Intel Agrees to Sell Chip Assets to Apple, Posts Decline -- WSJ",NASDAQ:AAPL,Apple Inc,0.01725712977349758,0.960706889629364,0.022035976871848106
07/25/2019,5:24PM,Dow Jones News,Intel Agrees to Sell Smartphone-Chip Assets to Apple--2nd Update,NASDAQ:AAPL,Apple Inc,0.21995307505130768,0.014937453903257847,0.7651094794273376
07/25/2019,5:15PM,Dow Jones News,Intel Agrees to Sell Smartphone-Chip Assets to Apple--Update,NASDAQ:AAPL,Apple Inc,0.3032044768333435,0.011568550951778889,0.6852270364761353
07/25/2019,4:56PM,Dow Jones News,Intel Agrees to Sell Smartphone-Chip Assets to Apple,NASDAQ:AAPL,Apple Inc,0.19529487192630768,0.013435404747724533,0.7912697196006775
07/24/2019,1:31PM,Dow Jones News,"Apple, JetBlue Buy Goldman ESG Cash Fund",NASDAQ:AAPL,Apple Inc,0.06502152979373932,0.014922617934644222,0.9200558066368103
07/23/2019,3:02AM,Dow Jones News,Apple Nears Pact to Acquire Intel's Phone-Chip Business -- WSJ,NASDAQ:AAPL,Apple Inc,0.23596638441085815,0.012859392911195755,0.7511742115020752
07/22/2019,9:59PM,Dow Jones News,Apple in Advanced Talks to Buy Intel's Smartphone-Modem Chip Business -- Update,NASDAQ:AAPL,Apple Inc,0.14770829677581787,0.015310557559132576,0.8369811177253723
07/22/2019,5:49PM,Dow Jones News,Apple in Advanced Talks to Buy Intel's Smartphone-Modem Chip Business,NASDAQ:AAPL,Apple Inc,0.3122628927230835,0.017960820347070694,0.6697762608528137
07/22/2019,11:08AM,Dow Jones News,Apple Shuts Hong Kong Stores Early as Fears of Lawlessness Rise -- 3rd Update,NASDAQ:AAPL,Apple Inc,0.020921463146805763,0.9224833846092224,0.056595273315906525
07/22/2019,8:51AM,Dow Jones News,Apple Shuts Hong Kong Stores Early as Fears of Lawlessness Rise -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.021451473236083984,0.9215370416641235,0.05701151490211487
07/22/2019,8:03AM,Dow Jones News,Apple Shuts Hong Kong Stores Early as Fears of Lawlessness Rise -- Update,NASDAQ:AAPL,Apple Inc,0.013954593800008297,0.921496570110321,0.06454886496067047
07/22/2019,7:33AM,Dow Jones News,Apple Shuts Hong Kong Stores Early as Fears of Lawlessness Rise,NASDAQ:AAPL,Apple Inc,0.01088452897965908,0.9502179026603699,0.03889757767319679
07/16/2019,4:07PM,Dow Jones News,"Apple Increases Investment in Podcasts, Sources Say -Bloomberg",NASDAQ:AAPL,Apple Inc,0.8709661960601807,0.020272215828299522,0.10876167565584183
07/11/2019,3:54PM,Dow Jones News,Apple Pulls Walkie-Talkie App After Glitch Creates Eavesdropping Vulnerability,NASDAQ:AAPL,Apple Inc,0.011620049364864826,0.9221806526184082,0.06619928777217865
07/05/2019,5:59AM,Dow Jones News,"With Jony Ive's Successor, Apple Bets a Pragmatist Can Turn Prophet",NASDAQ:AAPL,Apple Inc,0.17346441745758057,0.042764000594615936,0.7837716341018677
07/02/2019,12:51PM,Dow Jones News,Ireland Opens New Privacy Investigation Into Apple -Reuters,NASDAQ:AAPL,Apple Inc,0.041248664259910583,0.07375191897153854,0.8849994540214539
07/01/2019,3:02AM,Dow Jones News,Jony Ive's Long Drift From Apple -- WSJ,NASDAQ:AAPL,Apple Inc,0.09453918784856796,0.03508613631129265,0.8703747391700745
06/30/2019,9:39PM,Dow Jones News,"Jony Ive is Departing Apple, But He Started Leaving Years Ago",NASDAQ:AAPL,Apple Inc,0.02130073867738247,0.19040943682193756,0.7882897853851318
06/28/2019,11:12AM,Dow Jones News,Apple Shares Fall as Design Chief Jony Ive Plans Exit,NASDAQ:AAPL,Apple Inc,0.008546636439859867,0.9415315985679626,0.049921657890081406
06/28/2019,9:44AM,Dow Jones News,"Stocks to Watch: Apple, Nike and Smart Global--Update",NASDAQ:AAPL,Apple Inc,0.04098304733633995,0.02396354079246521,0.9350534081459045
06/28/2019,7:50AM,Dow Jones News,"Stocks to Watch: Apple, Nike and Smart Global",NASDAQ:AAPL,Apple Inc,0.04165344685316086,0.03287766873836517,0.9254688620567322
06/28/2019,3:02AM,Dow Jones News,Design Guru's Exit Marks Apple Shift -- WSJ,NASDAQ:AAPL,Apple Inc,0.04962438344955444,0.342726469039917,0.6076490879058838
06/27/2019,7:17PM,Dow Jones News,Apple Design Chief Jony Ive to Depart -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.03041890449821949,0.4636836051940918,0.5058974623680115
06/27/2019,6:53PM,Dow Jones News,Apple Design Chief Jony Ive to Depart -- Update,NASDAQ:AAPL,Apple Inc,0.01961555704474449,0.5377299785614014,0.44265443086624146
06/27/2019,5:30PM,Dow Jones News,Apple Chief Design Officer Sir Jony Ive to Form Indepedent Company -- Update,NASDAQ:AAPL,Apple Inc,0.029859891161322594,0.022458596155047417,0.9476815462112427
06/27/2019,5:25PM,Dow Jones News,Apple Chief Design Officer Sir Jony Ive to Form Indepedent Company,NASDAQ:AAPL,Apple Inc,0.025137873366475105,0.03426797688007355,0.9405941367149353
06/27/2019,4:50PM,Business Wire,Jony Ive to Form Independent Design Company with Apple as Client,NASDAQ:AAPL,Apple Inc,0.06293036788702011,0.01377053651958704,0.9232990741729736
06/27/2019,4:50PM,Business Wire,Apple Names Sabih Khan Senior Vice President of Operations,NASDAQ:AAPL,Apple Inc,0.03412448242306709,0.029998380690813065,0.9358770847320557
06/27/2019,11:33AM,Dow Jones News,"Apple Recalls 432,000 MacBook Pro Laptops Due to Faulty Batteries",NASDAQ:AAPL,Apple Inc,0.007003608159720898,0.9713347554206848,0.021661676466464996
06/24/2019,6:38PM,Dow Jones News,Facebook's Clegg Fires Back at Apple's Cook,NASDAQ:AAPL,Apple Inc,0.017998993396759033,0.9303409457206726,0.05166003108024597
06/21/2019,11:04AM,Dow Jones News,Today's Logistics Report: Mega-Ship Shopping; Apple's Core Conflicts; Oiling the Waters,NASDAQ:AAPL,Apple Inc,0.17578920722007751,0.017947956919670105,0.8062628507614136
06/20/2019,3:08PM,Dow Jones News,Apple Recalling Some Older Model MacBook Pros for Overheating Risk,NASDAQ:AAPL,Apple Inc,0.011537311598658562,0.962884247303009,0.025578411296010017
06/20/2019,1:02PM,Dow Jones News,Apple Explores Moving Some Production out of China -- Update,NASDAQ:AAPL,Apple Inc,0.16897426545619965,0.011185557581484318,0.8198401927947998
06/20/2019,8:09AM,Dow Jones News,Apple Examines Feasibility of Shifting Some Production Out of China,NASDAQ:AAPL,Apple Inc,0.49101895093917847,0.021659942343831062,0.4873211085796356
06/19/2019,5:14AM,Dow Jones News,Apple Mulls Shifting 15%-30% of Output From China Amid Trade Dispute -Nikkei,NASDAQ:AAPL,Apple Inc,0.021802837029099464,0.9287934303283691,0.04940377175807953
06/11/2019,10:39AM,Dow Jones News,Foxconn Prepared to Move Apple Production Out of China if Necessary -- Update,NASDAQ:AAPL,Apple Inc,0.06983769685029984,0.016407649964094162,0.9137547016143799
06/06/2019,1:13PM,Dow Jones News,"New Apple Sign-In Option Could Keep More Personal Data Away From Facebook, Google",NASDAQ:AAPL,Apple Inc,0.09672868251800537,0.033663392066955566,0.8696078658103943
06/05/2019,2:55PM,Dow Jones News,Apple Recalls Three-Prong Wall Plug Adapters From Travel Kit - CPSC,NASDAQ:AAPL,Apple Inc,0.5006274580955505,0.019075408577919006,0.4802970886230469
06/05/2019,3:02AM,Dow Jones News,Apple Sued Over App Marketing -- WSJ,NASDAQ:AAPL,Apple Inc,0.011660702526569366,0.9210416674613953,0.06729758530855179
06/04/2019,2:39PM,Dow Jones News,Developers Sue Apple Over App Store Costs,NASDAQ:AAPL,Apple Inc,0.013947082683444023,0.9091128706932068,0.07694007456302643
06/03/2019,9:26PM,Dow Jones News,Apple Touts New Privacy Features Amid Scrutiny of Tech Giants -- 2nd Update,NASDAQ:AAPL,Apple Inc,0.2251470685005188,0.14295653998851776,0.6318963766098022
06/03/2019,7:36PM,Dow Jones News,Apple Touts New Privacy Features Amid Scrutiny of Tech Giants -- Update,NASDAQ:AAPL,Apple Inc,0.08455999940633774,0.07207357883453369,0.8433663845062256
06/03/2019,5:14PM,Dow Jones News,"iTunes, Apple's Groundbreaking Yet Maddening Mac Music Software, Dies at 18",NASDAQ:AAPL,Apple Inc,0.018313147127628326,0.5730960965156555,0.40859079360961914
06/03/2019,3:47PM,Dow Jones News,Apple Touts New Privacy Features Amid Scrutiny of Tech Giants,NASDAQ:AAPL,Apple Inc,0.16941414773464203,0.7397087216377258,0.09087715297937393
06/03/2019,3:16PM,Business Wire,Apple Previews macOS Catalina,NASDAQ:AAPL,Apple Inc,0.03283741697669029,0.028182009235024452,0.9389805197715759
06/03/2019,3:16PM,Business Wire,Apple Unveils Groundbreaking New Technologies for App Development,NASDAQ:AAPL,Apple Inc,0.8026227355003357,0.010164589621126652,0.1872127503156662
06/03/2019,2:44PM,Business Wire,"Apple Unveils Powerful, All-New Mac Pro and Groundbreaking Pro Display XDR",NASDAQ:AAPL,Apple Inc,0.697015643119812,0.01443465705960989,0.2885497212409973
06/03/2019,2:19PM,Business Wire,watchOS 6 Advances Health and Fitness Capabilities for Apple Watch,NASDAQ:AAPL,Apple Inc,0.3432455062866211,0.008549615740776062,0.6482048630714417
06/03/2019,2:19PM,Business Wire,Apple Previews iOS 13,NASDAQ:AAPL,Apple Inc,0.032874152064323425,0.024783559143543243,0.9423423409461975
