Date,Time,Source,Headline,Symbol,Company
06/15/2020,5:00PM,Business Wire,Apple’s App Store Ecosystem Facilitated Over Half a Trillion Dollars in Commerce in 2019,NASDAQ:AAPL,Apple Inc
05/27/2020,10:42PM,Dow Jones News,Apple Lands Martin Scorsese Movie Starring Leonardo DiCaprio and Robert DeNiro -- 2nd Update,NASDAQ:AAPL,Apple Inc
05/27/2020,8:26PM,Dow Jones News,Apple Lands Martin Scorsese Movie Starring Leonardo DiCaprio and Robert DeNiro -- Update,NASDAQ:AAPL,Apple Inc
05/27/2020,8:09PM,Dow Jones News,Apple Lands Martin Scorsese Movie Starring Leonardo DiCaprio and Robert DeNiro,NASDAQ:AAPL,Apple Inc
05/26/2020,4:02PM,Dow Jones News,Apple Reopening 100 U.S. Stores This Week,NASDAQ:AAPL,Apple Inc
05/20/2020,3:33PM,Dow Jones News,"Apple, Google Unveil Technology for Covid-19 Exposure Alerts",NASDAQ:AAPL,Apple Inc
05/20/2020,2:27PM,Dow Jones News,iOS Update Addresses iPhone Coronavirus Gripes -- Including Mask Issues,NASDAQ:AAPL,Apple Inc
05/19/2020,2:58AM,Dow Jones News,FBI Discovers al Qaeda Ties in Pensacola Shooter's iPhones -- 7th Update,NASDAQ:AAPL,Apple Inc
05/18/2020,10:22PM,Dow Jones News,FBI Discovers al Qaeda Ties in Pensacola Shooter's iPhones -- 6th Update,NASDAQ:AAPL,Apple Inc
05/18/2020,4:17PM,Dow Jones News,FBI Discovers al Qaeda Ties in Pensacola Shooter's iPhones -- 6th Update,NASDAQ:AAPL,Apple Inc
05/18/2020,3:55PM,Dow Jones News,FBI Discovers al Qaeda Ties in Pensacola Shooter's iPhones -- 5th Update,NASDAQ:AAPL,Apple Inc
05/18/2020,1:15PM,Dow Jones News,FBI Discovers al Qaeda Ties in Pensacola Shooter's iPhones -- 4th Update,NASDAQ:AAPL,Apple Inc
05/18/2020,12:18PM,Dow Jones News,FBI Discovers al Qaeda Link in Pensacola Attack -- 3rd Update,NASDAQ:AAPL,Apple Inc
05/18/2020,11:08AM,Dow Jones News,FBI Discovers al Qaeda Link in Pensacola Attack -- 2nd Update,NASDAQ:AAPL,Apple Inc
05/18/2020,10:22AM,Dow Jones News,FBI Discovers al Qaeda Link in Pensacola Attack -- Update,NASDAQ:AAPL,Apple Inc
05/17/2020,8:29AM,Dow Jones News,"Apple, Google Start to Win Over Europe to Their Virus-Tracking Technology",NASDAQ:AAPL,Apple Inc
05/14/2020,9:07PM,Dow Jones News,Apple Buys Virtual-Reality Streaming Upstart NextVR,NASDAQ:AAPL,Apple Inc
05/12/2020,6:31PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
05/12/2020,8:30AM,Business Wire,Apple Unveils Biggest Update to Logic Since the Launch of Logic Pro X,NASDAQ:AAPL,Apple Inc
05/11/2020,4:32PM,Edgar (US Regulatory),Current Report Filing (8-k),NASDAQ:AAPL,Apple Inc
05/08/2020,6:51PM,Dow Jones News,"Apple to Open Retail Stores in Four States Next Week and Require Masks, Temperature Checks",NASDAQ:AAPL,Apple Inc
05/08/2020,4:07PM,Dow Jones News,Apple to Open Small Number of U.S. Stores Next Week -CNBC,NASDAQ:AAPL,Apple Inc
05/08/2020,6:01AM,Dow Jones News,"Apple to Mass Produce AirPods in Vietnam This Quarter, Nikkei Reports",NASDAQ:AAPL,Apple Inc
05/07/2020,7:10AM,Business Wire,Apple Awards $10 Million from Advanced Manufacturing Fund to COPAN Diagnostics,NASDAQ:AAPL,Apple Inc
05/05/2020,4:34PM,Edgar (US Regulatory),Prospectus Filed Pursuant to Rule 424(b)(2) (424b2),NASDAQ:AAPL,Apple Inc
05/05/2020,12:00PM,Business Wire,Apple to Host Virtual Worldwide Developers Conference Beginning June 22,NASDAQ:AAPL,Apple Inc
05/05/2020,6:01AM,Edgar (US Regulatory),Free Writing Prospectus - Filing Under Securities Act Rules 163/433 (fwp),NASDAQ:AAPL,Apple Inc
05/04/2020,8:30AM,Business Wire,"Apple Updates 13-Inch MacBook Pro with Magic Keyboard, Double the Storage, and Faster Performance",NASDAQ:AAPL,Apple Inc
05/04/2020,8:14AM,Edgar (US Regulatory),Prospectus Filed Pursuant to Rule 424(b)(2) (424b2),NASDAQ:AAPL,Apple Inc
05/01/2020,6:45AM,Edgar (US Regulatory),Quarterly Report (10-q),NASDAQ:AAPL,Apple Inc
05/01/2020,3:02AM,Dow Jones News,Apple Gains Despite iPhone Slump -- WSJ,NASDAQ:AAPL,Apple Inc
04/30/2020,7:47PM,Dow Jones News,"Apple Sales Rise Slightly, Showing Resilience in Pandemic--2nd Update",NASDAQ:AAPL,Apple Inc
04/30/2020,7:15PM,Dow Jones News,Tech Companies Continue to Fare Better -- Earnings at a Glance,NASDAQ:AAPL,Apple Inc
04/30/2020,6:00PM,Dow Jones News,"Apple Sales Rise Slightly, Showing Resilience in Pandemic--Update",NASDAQ:AAPL,Apple Inc
04/30/2020,5:28PM,Dow Jones News,"Apple Sales Rise Slightly, Showing Resilience in Pandemic",NASDAQ:AAPL,Apple Inc
04/30/2020,4:33PM,Edgar (US Regulatory),Current Report Filing (8-k),NASDAQ:AAPL,Apple Inc
04/30/2020,4:30PM,Business Wire,Apple Reports Second Quarter Results,NASDAQ:AAPL,Apple Inc
04/30/2020,5:59AM,Dow Jones News,Coronavirus Tracking Apps Raise Questions About Bluetooth Security,NASDAQ:AAPL,Apple Inc
04/29/2020,3:27PM,Dow Jones News,Cineworld Won't Play Universal Pictures Films at Venues Following Studio's Snub,NASDAQ:AAPL,Apple Inc
04/28/2020,3:02AM,Dow Jones News,Apple Slows New iPhone Output -- WSJ,NASDAQ:AAPL,Apple Inc
04/27/2020,7:12AM,Dow Jones News,Apple Delays Mass Production of 2020 Flagship iPhones,NASDAQ:AAPL,Apple Inc
04/22/2020,11:59AM,Dow Jones News,Apple iPhone May Be Vulnerable to Email Hack -- Update,NASDAQ:AAPL,Apple Inc
04/22/2020,9:29AM,Dow Jones News,iPhone SE Review: An iPhone for People Who Don't Like New iPhones,NASDAQ:AAPL,Apple Inc
04/22/2020,8:29AM,Dow Jones News,Apple iPhone May Be Vulnerable to Email Hack,NASDAQ:AAPL,Apple Inc
04/21/2020,6:23AM,Dow Jones News,Coronavirus Can't Stop America's Best Stocks -- Streetwise,NASDAQ:AAPL,Apple Inc
04/21/2020,3:00AM,Business Wire,Apple Services Now Available in More Countries Around the World,NASDAQ:AAPL,Apple Inc
04/20/2020,5:59AM,Dow Jones News,Coronavirus Hasn't Diminished Allure of Big Tech Stocks,NASDAQ:AAPL,Apple Inc
04/17/2020,6:32PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
04/17/2020,6:31PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
04/16/2020,3:02AM,Dow Jones News,Apple's New iPhone Seeks Broader Appeal -- WSJ,NASDAQ:AAPL,Apple Inc
04/15/2020,1:33PM,Dow Jones News,Apple Powers Up by Pricing Down -- Heard on the Street,NASDAQ:AAPL,Apple Inc
04/15/2020,12:09PM,Dow Jones News,Apple Unveils Low-Priced iPhone in Bid to Capture Emerging Markets,NASDAQ:AAPL,Apple Inc
04/15/2020,11:29AM,Dow Jones News,Apple's New $399 iPhone SE: Long Live the Small Screen and Home Button,NASDAQ:AAPL,Apple Inc
04/15/2020,11:00AM,Business Wire,iPhone SE: A Powerful New Smartphone in a Popular Design,NASDAQ:AAPL,Apple Inc
04/14/2020,2:38PM,Dow Jones News,Apple Unveils Tool for Mobility Data,NASDAQ:AAPL,Apple Inc
04/11/2020,11:44AM,Dow Jones News,Here's How Apple and Google Plan to Track the Coronavirus Through Your Phone,NASDAQ:AAPL,Apple Inc
04/10/2020,6:04PM,Dow Jones News,"Apple, Google to Turn Smartphones Into Coronavirus Tracking Devices -- Update",NASDAQ:AAPL,Apple Inc
04/10/2020,3:07PM,Dow Jones News,"Apple, Google to Turn Smartphones Into Coronavirus Tracking Devices",NASDAQ:AAPL,Apple Inc
04/10/2020,2:19PM,Dow Jones News,"Apple, Google Partner on Coronavirus Contact-Tracing Technology--Update",NASDAQ:AAPL,Apple Inc
04/09/2020,6:31PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
04/05/2020,10:35PM,Dow Jones News,Some ETFs to Turn to in Any Panic -- Journal Report,NASDAQ:AAPL,Apple Inc
04/03/2020,6:32PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
04/03/2020,6:31PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
04/02/2020,6:00AM,Dow Jones News,"Don't Get Bombed: How to Host Zoom Meetings, Hangouts, Houseparty and More",NASDAQ:AAPL,Apple Inc
03/26/2020,6:08PM,Dow Jones News,Would You Buy an iPhone Now? Coronavirus Tests Demand for Apple's Flagship Product,NASDAQ:AAPL,Apple Inc
03/26/2020,5:59AM,Dow Jones News,Apple's Latest Coronavirus Test: Will Consumers Buy iPhones in a Crisis?,NASDAQ:AAPL,Apple Inc
03/25/2020,5:41PM,Dow Jones News,"Coronavirus Shows Cash Is King, Even for Biggest U.S. Companies",NASDAQ:AAPL,Apple Inc
03/25/2020,12:47PM,Dow Jones News,"Coronavirus Puts a Premium on Cash, Even for Biggest U.S. Companies",NASDAQ:AAPL,Apple Inc
03/24/2020,8:15AM,PR Newswire (US),"S&P 500 buybacks up 3.2% in Q4 2019; Full Year 2019 down 9.6% from record 2018, as companies brace for a more volatile 2020",NASDAQ:AAPL,Apple Inc
03/24/2020,3:02AM,Dow Jones News,Apple Market Cap Below $1 Trillion -- WSJ,NASDAQ:AAPL,Apple Inc
03/23/2020,6:36PM,Dow Jones News,Apple's Market Cap Drops Below $1 Trillion,NASDAQ:AAPL,Apple Inc
03/18/2020,10:11AM,Dow Jones News,"Apple Updates iPad, MacBook Air with New Keyboard",NASDAQ:AAPL,Apple Inc
03/18/2020,8:00AM,Business Wire,Apple Unveils New iPad Pro with Breakthrough LiDAR Scanner and Brings Trackpad Support to iPadOS,NASDAQ:AAPL,Apple Inc
03/18/2020,8:00AM,Business Wire,New MacBook Air Has More to Love and is Now Just $999,NASDAQ:AAPL,Apple Inc
03/16/2020,11:22AM,Dow Jones News,Apple Faces $1.2 Billion Fine for Alleged French Distribution Cartel,NASDAQ:AAPL,Apple Inc
03/16/2020,10:49AM,Dow Jones News,"Apple Down Over 12%, on Pace for Largest Percent Decrease Since September 2008 -- Data Talk Update",NASDAQ:AAPL,Apple Inc
03/16/2020,10:39AM,Dow Jones News,Correction to French Competition Authority Fines Apple Article,NASDAQ:AAPL,Apple Inc
03/16/2020,10:39AM,Dow Jones News,"Apple Down Over 12%, on Pace for Largest Percent Decrease Since September 2008 -- Data Talk",NASDAQ:AAPL,Apple Inc
03/16/2020,8:17AM,Dow Jones News,Apple to Appeal EUR1.1 Billion French Competition Authority Fine,NASDAQ:AAPL,Apple Inc
03/16/2020,7:00AM,Dow Jones News,French Competition Authority Fines Apple EUR1.1 Billion,NASDAQ:AAPL,Apple Inc
03/15/2020,6:29PM,Dow Jones News,"Coronavirus Prompts Abercrombie, Nike, Others to Close Shops -- Update",NASDAQ:AAPL,Apple Inc
03/15/2020,6:29PM,Dow Jones News,"Coronavirus Prompts Abercrombie, Nike, Others to Close Shops -- Update",NASDAQ:AAPL,Apple Inc
03/15/2020,5:54PM,Dow Jones News,"Coronavirus Prompts Abercrombie, Nike, Others to Close Shops",NASDAQ:AAPL,Apple Inc
03/15/2020,5:54PM,Dow Jones News,"Coronavirus Prompts Abercrombie, Nike, Others to Close Shops",NASDAQ:AAPL,Apple Inc
03/15/2020,11:59AM,Dow Jones News,"Coronavirus Prompts Abercrombie, Nike, Others to Close Shops",NASDAQ:AAPL,Apple Inc
03/15/2020,11:59AM,Dow Jones News,"Coronavirus Prompts Abercrombie, Nike, Others to Close Shops",NASDAQ:AAPL,Apple Inc
03/14/2020,4:39PM,Dow Jones News,Apple Closes All Its Stores Outside China Over Coronavirus -- 2nd Update,NASDAQ:AAPL,Apple Inc
03/14/2020,4:39PM,Dow Jones News,Apple Closes All Its Stores Outside China Over Coronavirus -- 2nd Update,NASDAQ:AAPL,Apple Inc
03/14/2020,4:39PM,Dow Jones News,Apple Closes All Its Stores Outside China Over Coronavirus -- 2nd Update,NASDAQ:AAPL,Apple Inc
03/14/2020,2:21PM,Dow Jones News,Correction to Apple store closings,NASDAQ:AAPL,Apple Inc
03/14/2020,2:21PM,Dow Jones News,Correction to Apple store closings,NASDAQ:AAPL,Apple Inc
03/14/2020,2:21PM,Dow Jones News,Correction to Apple store closings,NASDAQ:AAPL,Apple Inc
03/14/2020,1:26PM,Dow Jones News,Apple Closes All Its Stores Outside China Over Coronavirus--Update,NASDAQ:AAPL,Apple Inc
03/14/2020,1:26PM,Dow Jones News,Apple Closes All Its Stores Outside China Over Coronavirus--Update,NASDAQ:AAPL,Apple Inc
03/14/2020,1:26PM,Dow Jones News,Apple Closes All Its Stores Outside China Over Coronavirus--Update,NASDAQ:AAPL,Apple Inc
03/14/2020,5:20AM,Dow Jones News,Apple Closes All Its Stores Outside China Over Coronavirus,NASDAQ:AAPL,Apple Inc
03/14/2020,5:20AM,Dow Jones News,Apple Closes All Its Stores Outside China Over Coronavirus,NASDAQ:AAPL,Apple Inc
03/14/2020,5:20AM,Dow Jones News,Apple Closes All Its Stores Outside China Over Coronavirus,NASDAQ:AAPL,Apple Inc
03/14/2020,4:20AM,Dow Jones News,Apple Closes All Its Stores Outside China Over Coronavirus,NASDAQ:AAPL,Apple Inc
03/14/2020,4:20AM,Dow Jones News,Apple Closes All Its Stores Outside China Over Coronavirus,NASDAQ:AAPL,Apple Inc
03/14/2020,4:20AM,Dow Jones News,Apple Closes All Its Stores Outside China Over Coronavirus,NASDAQ:AAPL,Apple Inc
03/13/2020,8:33PM,Dow Jones News,Companies Have Discretion Over Whether to Disclose Coronavirus Infections,NASDAQ:AAPL,Apple Inc
03/13/2020,12:53PM,Dow Jones News,Apple Shifts Developer Conference to Online Only,NASDAQ:AAPL,Apple Inc
03/13/2020,12:00PM,Business Wire,Apple’s Worldwide Developers Conference 2020 Kicks Off in June with an All-New Online Format,NASDAQ:AAPL,Apple Inc
03/12/2020,3:02AM,Dow Jones News,Digital Movie Revenue Surges Past Flat Theatrical Box Office -- WSJ,NASDAQ:AAPL,Apple Inc
03/08/2020,11:30PM,Dow Jones News,A Nasdaq 'Covered Call' ETF Grows -- Journal Report,NASDAQ:AAPL,Apple Inc
03/06/2020,6:54PM,Dow Jones News,"UnitedHealth, Campbell Soup, JPMorgan: Stocks That Defined the Week",NASDAQ:AAPL,Apple Inc
03/06/2020,3:55PM,Dow Jones News,Apple Suggests Silicon Valley Staff Work From Home,NASDAQ:AAPL,Apple Inc
03/03/2020,3:58AM,Dow Jones News,Tim Cook and Apple Bet Everything on China. Then Coronavirus Hit.,NASDAQ:AAPL,Apple Inc
03/03/2020,3:51AM,Dow Jones News,Tim Cook and Apple Bet Everything on China. Then Coronavirus Hit.,NASDAQ:AAPL,Apple Inc
03/03/2020,3:02AM,Dow Jones News,Apple Set to Pay Up to $500 Million Over Slow iPhones -- WSJ,NASDAQ:AAPL,Apple Inc
03/03/2020,3:02AM,Dow Jones News,Apple Bet on China. Then Coronavirus Hit. -- WSJ,NASDAQ:AAPL,Apple Inc
03/02/2020,5:21PM,Dow Jones News,Apple to Settle Class-Action Suit Over Slowed-Down iPhones,NASDAQ:AAPL,Apple Inc
03/02/2020,5:11PM,Dow Jones News,Apple Best Performer in the DJIA Today -- Data Talk,NASDAQ:AAPL,Apple Inc
03/02/2020,4:58PM,Dow Jones News,Tech Stocks Stage Dramatic Reversal Higher,NASDAQ:AAPL,Apple Inc
03/02/2020,2:09PM,Dow Jones News,Tech Stocks Stage Dramatic Reversal Higher,NASDAQ:AAPL,Apple Inc
03/02/2020,1:31PM,Dow Jones News,Tim Cook and Apple Bet Everything on China. Then Coronavirus Hit.,NASDAQ:AAPL,Apple Inc
02/28/2020,6:38PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/28/2020,6:36PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/28/2020,6:35PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/28/2020,6:34PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/28/2020,6:33PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/28/2020,6:32PM,Edgar (US Regulatory),Statement of Changes in Beneficial Ownership (4),NASDAQ:AAPL,Apple Inc
02/27/2020,6:19AM,Edgar (US Regulatory),Current Report Filing (8-k),NASDAQ:AAPL,Apple Inc
02/25/2020,9:17AM,Dow Jones News,J&J Opens Enrollment for 'Heartline' Study in Collaboration With Apple,NASDAQ:AAPL,Apple Inc
02/24/2020,7:00PM,Dow Jones News,Correction to Stocks That Defined the Week,NASDAQ:AAPL,Apple Inc
02/24/2020,5:16PM,Dow Jones News,Big Tech and Momentum Stocks Fall Victim to Coronavirus Fears,NASDAQ:AAPL,Apple Inc
02/24/2020,3:45PM,Dow Jones News,Big Tech and Momentum Stocks Fall Victim to Coronavirus Fears,NASDAQ:AAPL,Apple Inc
02/24/2020,3:23PM,Dow Jones News,"E*Trade, Apple, Walmart: Stocks That Defined the Week",NASDAQ:AAPL,Apple Inc
02/24/2020,12:50PM,Dow Jones News,VirnetX Shares Up 10% After Supreme Court Rejects Apple's Appeal,NASDAQ:AAPL,Apple Inc
02/24/2020,7:29AM,Dow Jones News,"Austin, Nashville Rank at Top of Hottest U.S. Job Markets",NASDAQ:AAPL,Apple Inc
02/22/2020,3:02AM,Dow Jones News,"E*Trade, Apple, Walmart: Stocks That Defined the Week -- WSJ",NASDAQ:AAPL,Apple Inc
02/21/2020,7:19PM,Dow Jones News,"E*Trade, Apple, Walmart: Stocks That Defined the Week",NASDAQ:AAPL,Apple Inc
02/21/2020,7:29AM,Dow Jones News,"Stocks Clinch Records, E*Trade Finds a Buyer and Walmart Disappoints",NASDAQ:AAPL,Apple Inc
02/21/2020,3:02AM,Dow Jones News,Buffett Found His 'Elephant' With Apple -- WSJ,NASDAQ:AAPL,Apple Inc
02/20/2020,5:59AM,Dow Jones News,Warren Buffett Found His 'Elephant' With Giant Stake in Apple,NASDAQ:AAPL,Apple Inc
02/18/2020,5:09PM,Dow Jones News,Apple's Virus Warning Takes Bite Out of Chip-Maker Stocks -- Update,NASDAQ:AAPL,Apple Inc
02/18/2020,1:26PM,Dow Jones News,Apple's Virus Warning Takes Bite Out of Chip-Maker Stocks,NASDAQ:AAPL,Apple Inc
02/18/2020,10:28AM,Dow Jones News,UK Financial Regulator Urges Companies to Report Coronavirus Risks -- Update,NASDAQ:AAPL,Apple Inc
02/18/2020,6:56AM,Dow Jones News,Apple Shares Fall 3% Premarket on Guidance Cut Due to Coronavirus,NASDAQ:AAPL,Apple Inc
02/18/2020,6:35AM,Edgar (US Regulatory),Current Report Filing (8-k),NASDAQ:AAPL,Apple Inc
02/18/2020,3:02AM,Dow Jones News,Apple Warns Coronavirus To Hit Sales -- WSJ,NASDAQ:AAPL,Apple Inc
02/17/2020,8:44PM,Dow Jones News,Why Mess With a Winning Strategy? Investors Bet on Tech -- Update,NASDAQ:AAPL,Apple Inc
02/17/2020,7:27PM,Dow Jones News,Apple to Fall Short of Projected Revenue Due to Coronavirus,NASDAQ:AAPL,Apple Inc
02/17/2020,6:36PM,Dow Jones News,Apple to Fall Short of Projected Revenue Due to Coronavirus,NASDAQ:AAPL,Apple Inc
02/17/2020,6:04PM,Dow Jones News,Apple to Fall Short of Projected Revenue Due to Coronavirus,NASDAQ:AAPL,Apple Inc
02/17/2020,5:05PM,Dow Jones News,Apple to Fall Short of Projected Revenue Due to Coronavirus,NASDAQ:AAPL,Apple Inc
02/17/2020,4:00PM,Business Wire,Investor Update on Quarterly Guidance,NASDAQ:AAPL,Apple Inc
02/14/2020,6:05PM,Edgar (US Regulatory),Amended Statement of Ownership (sc 13g/a),NASDAQ:AAPL,Apple Inc
02/14/2020,4:16PM,Dow Jones News,Google in Talks to Pay Publishers for News Content -- 3rd Update,NASDAQ:AAPL,Apple Inc
02/13/2020,8:55AM,Dow Jones News,"The State of Startups: Tech Experts, DOJ Officials Weigh In",NASDAQ:AAPL,Apple Inc
02/13/2020,3:02AM,Dow Jones News,Google Argues Case Against $9 Billion In Antitrust Fines -- WSJ,NASDAQ:AAPL,Apple Inc
02/12/2020,12:08PM,Dow Jones News,Google Appeals Against EU Antitrust Fines -- Update,NASDAQ:AAPL,Apple Inc
02/12/2020,11:04AM,Edgar (US Regulatory),Amended Statement of Ownership (sc 13g/a),NASDAQ:AAPL,Apple Inc
02/11/2020,5:48PM,Dow Jones News,FTC Plans to Examine Past Acquisitions by Big Tech Companies -- 4th Update,NASDAQ:AAPL,Apple Inc
02/11/2020,1:18PM,Dow Jones News,FTC Plans to Examine Past Acquisitions by Big Tech Companies -- 3rd Update,NASDAQ:AAPL,Apple Inc
02/11/2020,1:11PM,Dow Jones News,FTC Plans to Examine Past Acquisitions by Big Tech Companies -- 2nd Update,NASDAQ:AAPL,Apple Inc
02/11/2020,12:58PM,Dow Jones News,FTC Plans to Examine Past Acquisitions by Big Tech Companies -- Update,NASDAQ:AAPL,Apple Inc
02/11/2020,12:27PM,Dow Jones News,FTC Plans to Examine Past Acquisitions by Big Tech Companies,NASDAQ:AAPL,Apple Inc
02/10/2020,7:36AM,Edgar (US Regulatory),Amended Statement of Ownership (sc 13g/a),NASDAQ:AAPL,Apple Inc
02/06/2020,5:07PM,Dow Jones News,Google to Triple Its Canadian Workforce--Update,NASDAQ:AAPL,Apple Inc
02/06/2020,2:01PM,Dow Jones News,Google to Triple Its Canadian Workforce,NASDAQ:AAPL,Apple Inc
02/05/2020,9:22AM,Dow Jones News,Rapid Spread of Coronavirus Tests Apple's China Dependency,NASDAQ:AAPL,Apple Inc
02/03/2020,12:50PM,Dow Jones News,How Today's Tech Run Differs From the Dot-Com Bubble,NASDAQ:AAPL,Apple Inc
02/02/2020,9:35AM,Dow Jones News,"Spotify, Apple Music Trail Little-Known Rival in Music-Obsessed India",NASDAQ:AAPL,Apple Inc
02/01/2020,1:59PM,Dow Jones News,Avian Influenza in China Adds to Economic Concerns Amid Coronavirus Spread,NASDAQ:AAPL,Apple Inc
02/01/2020,1:39PM,Dow Jones News,"Apple Closes Chinese Stores, Corporate Offices Due to Coronavirus",NASDAQ:AAPL,Apple Inc
02/01/2020,11:38AM,Dow Jones News,Recurrence of Avian Influenza in China Adds to Economic Concerns Amid Coronavirus Spread,NASDAQ:AAPL,Apple Inc
02/01/2020,9:43AM,Dow Jones News,"Australia, Vietnam Step Up Efforts Against Spread of Coronavirus",NASDAQ:AAPL,Apple Inc
01/31/2020,3:22PM,Dow Jones News,Ex-HBO Boss and Apple Producer Richard Plepler Looks To Hire Vice News Chief,NASDAQ:AAPL,Apple Inc
01/31/2020,11:08AM,Dow Jones News,The iPhone Isn't Made in China -- It's Made Everywhere,NASDAQ:AAPL,Apple Inc
01/30/2020,4:06PM,Dow Jones News,Apple Maps Adds Features Including 'Look Around' and Collections,NASDAQ:AAPL,Apple Inc
01/30/2020,3:02AM,Dow Jones News,Netflix Engineer Switches To Apple -- WSJ,NASDAQ:AAPL,Apple Inc
01/29/2020,5:39PM,Dow Jones News,Apple Hires Key Netflix Engineer in Bid to Boost Subscription Services -- 2nd Update,NASDAQ:AAPL,Apple Inc
01/29/2020,2:47PM,Dow Jones News,Apple Hires Key Netflix Engineer in Bid to Boost Subscription Services -- Update,NASDAQ:AAPL,Apple Inc
01/29/2020,2:25PM,Dow Jones News,Apple Hires Key Netflix Engineer in Bid to Boost Subscription Services,NASDAQ:AAPL,Apple Inc
01/29/2020,3:02AM,Dow Jones News,Apple Posts Record Sales In Rebound -- WSJ,NASDAQ:AAPL,Apple Inc
01/28/2020,7:21PM,Dow Jones News,"Apple Posts Revenue Growth on Strong AirPod, App Sales -- 4th Update",NASDAQ:AAPL,Apple Inc
01/28/2020,6:56PM,Dow Jones News,"Apple Posts Revenue Growth on Strong AirPod, App Sales -- 3rd Update",NASDAQ:AAPL,Apple Inc
01/28/2020,5:29PM,Dow Jones News,"Apple Posts Revenue Growth on Strong AirPod, App Sales -- 2nd Update",NASDAQ:AAPL,Apple Inc
01/28/2020,5:22PM,Dow Jones News,Correction to Apple Story,NASDAQ:AAPL,Apple Inc
01/28/2020,5:19PM,Dow Jones News,Correction to Tech Earnings Will Test Rally of Growth Stocks,NASDAQ:AAPL,Apple Inc
01/28/2020,5:10PM,Dow Jones News,"Apple Posts Revenue Growth on Strong AirPod, App Sales -- Update",NASDAQ:AAPL,Apple Inc
01/28/2020,5:05PM,Dow Jones News,"Apple Posts Revenue Growth on Strong AirPod, App Sales",NASDAQ:AAPL,Apple Inc
01/28/2020,4:30PM,Business Wire,Apple Reports Record First Quarter Results,NASDAQ:AAPL,Apple Inc
01/28/2020,5:59AM,Dow Jones News,Apple Expected to Report Services Record as Stock Hits All-Time Highs,NASDAQ:AAPL,Apple Inc
01/28/2020,12:32AM,Dow Jones News,"Apple Asks Suppliers to Make 10% More iPhones in 2020, Nikkei Reports",NASDAQ:AAPL,Apple Inc
01/27/2020,6:14PM,Dow Jones News,Tech Earnings Will Test Rally in Growth Stocks--Update,NASDAQ:AAPL,Apple Inc
01/27/2020,7:45AM,Dow Jones News,Tech Earnings Will Test Rally in Growth Stocks,NASDAQ:AAPL,Apple Inc
01/27/2020,3:02AM,Dow Jones News,Apple Stock Beats the Odds -- WSJ,NASDAQ:AAPL,Apple Inc
01/26/2020,5:59AM,Dow Jones News,Apple Was Headed for a Slump. Then It Had One of the Biggest Rallies Ever.,NASDAQ:AAPL,Apple Inc
01/24/2020,2:37PM,Dow Jones News,Correction to Story on Amazon's Video Service,NASDAQ:AAPL,Apple Inc
01/24/2020,8:44AM,Dow Jones News,"Stocks to Watch: Intel, American Express, Inovio, Broadcom",NASDAQ:AAPL,Apple Inc
01/24/2020,6:01AM,Dow Jones News,"Stocks to Watch: Intel, Broadcom, and Inovio Pharmaceuticals",NASDAQ:AAPL,Apple Inc
01/24/2020,3:02AM,Dow Jones News,"As Apple Morphs, A Cost-Cutter Rises -- WSJ",NASDAQ:AAPL,Apple Inc
01/23/2020,6:55PM,Dow Jones News,Broadcom Lands Deals to Place Components in Apple Smartphones,NASDAQ:AAPL,Apple Inc
01/23/2020,5:34PM,Dow Jones News,Correction to Story on Amazon's Video Service,NASDAQ:AAPL,Apple Inc
01/23/2020,1:56PM,Dow Jones News,"Jobs, Cook, Ive -- Blevins? The Rise of Apple's Cost Cutter",NASDAQ:AAPL,Apple Inc
01/23/2020,10:46AM,Dow Jones News,Amazon's Video Library Has Grown Big on Amateur Content,NASDAQ:AAPL,Apple Inc
01/22/2020,4:51PM,Dow Jones News,Stocks End Day Near Flat After Rally Falters,NASDAQ:AAPL,Apple Inc
01/22/2020,4:37PM,Dow Jones News,Stocks End Day Near Flat After Rally Falters,NASDAQ:AAPL,Apple Inc
01/22/2020,2:30PM,Dow Jones News,U.S. Stocks Climb as Tech Sector Rallies,NASDAQ:AAPL,Apple Inc
01/22/2020,5:50AM,Dow Jones News,"Stocks to Watch: Tesla, Apple, General Motors, Netflix, Johnson & Johnson",NASDAQ:AAPL,Apple Inc
